Tract ID,County,Vacant Units,Year
4076,Alameda,122,2018
4077,Alameda,175,2018
4078,Alameda,56,2018
4079,Alameda,79,2018
4080,Alameda,42,2018
4081,Alameda,196,2018
4082,Alameda,77,2018
4083,Alameda,87,2018
4084,Alameda,106,2018
4085,Alameda,173,2018
4086,Alameda,113,2018
4087,Alameda,253,2018
4088,Alameda,99,2018
4089,Alameda,156,2018
4090,Alameda,43,2018
4091,Alameda,38,2018
4092,Alameda,53,2018
4093,Alameda,22,2018
4094,Alameda,98,2018
4095,Alameda,60,2018
4096,Alameda,184,2018
4097,Alameda,272,2018
4098,Alameda,68,2018
4099,Alameda,41,2018
4100,Alameda,4,2018
4101,Alameda,58,2018
4102,Alameda,48,2018
4103,Alameda,65,2018
4104,Alameda,30,2018
4105,Alameda,56,2018
4201,Alameda,43,2018
4202,Alameda,66,2018
4203,Alameda,125,2018
4204,Alameda,76,2018
4205,Alameda,30,2018
4206,Alameda,110,2018
4211,Alameda,34,2018
4212,Alameda,33,2018
4213,Alameda,102,2018
4214,Alameda,49,2018
4215,Alameda,54,2018
4216,Alameda,134,2018
4217,Alameda,47,2018
4218,Alameda,12,2018
4219,Alameda,117,2018
4220,Alameda,83,2018
4221,Alameda,165,2018
4222,Alameda,82,2018
4223,Alameda,176,2018
4224,Alameda,128,2018
4225,Alameda,175,2018
4226,Alameda,13,2018
4227,Alameda,87,2018
4228,Alameda,160,2018
4229,Alameda,134,2018
4230,Alameda,156,2018
4231,Alameda,110,2018
4232,Alameda,119,2018
4233,Alameda,109,2018
4234,Alameda,190,2018
4235,Alameda,61,2018
4236.01,Alameda,60,2018
4236.02,Alameda,224,2018
4237,Alameda,98,2018
4238,Alameda,9,2018
4239.01,Alameda,69,2018
4239.02,Alameda,50,2018
4240.01,Alameda,114,2018
4240.02,Alameda,116,2018
4251.01,Alameda,74,2018
4251.02,Alameda,36,2018
4251.03,Alameda,122,2018
4251.04,Alameda,185,2018
4261,Alameda,13,2018
4262,Alameda,52,2018
4271,Alameda,33,2018
4272,Alameda,107,2018
4273,Alameda,67,2018
4276,Alameda,38,2018
4277,Alameda,172,2018
4278,Alameda,123,2018
4279,Alameda,223,2018
4280,Alameda,101,2018
4281,Alameda,11,2018
4282,Alameda,134,2018
4283.01,Alameda,49,2018
4283.02,Alameda,195,2018
4284,Alameda,132,2018
4285,Alameda,116,2018
4286,Alameda,68,2018
4287,Alameda,217,2018
4301.01,Alameda,79,2018
4301.02,Alameda,22,2018
4302,Alameda,111,2018
4303,Alameda,36,2018
4304,Alameda,35,2018
4305,Alameda,161,2018
4306,Alameda,14,2018
4307,Alameda,16,2018
4308,Alameda,30,2018
4309,Alameda,63,2018
4310,Alameda,191,2018
4311,Alameda,10,2018
4312,Alameda,66,2018
4321,Alameda,20,2018
4322,Alameda,80,2018
4323,Alameda,112,2018
4324,Alameda,79,2018
4325.01,Alameda,77,2018
4325.02,Alameda,0,2018
4326,Alameda,128,2018
4327,Alameda,61,2018
4328,Alameda,115,2018
4330,Alameda,141,2018
4331.02,Alameda,32,2018
4331.03,Alameda,52,2018
4331.04,Alameda,127,2018
4332,Alameda,128,2018
4333,Alameda,36,2018
4334,Alameda,100,2018
4335,Alameda,42,2018
4336,Alameda,80,2018
4337,Alameda,45,2018
4338,Alameda,66,2018
4339,Alameda,96,2018
4340,Alameda,49,2018
4351.02,Alameda,33,2018
4351.03,Alameda,45,2018
4351.04,Alameda,79,2018
4352,Alameda,46,2018
4353,Alameda,95,2018
4354,Alameda,371,2018
4355,Alameda,0,2018
4356.01,Alameda,28,2018
4356.02,Alameda,78,2018
4357,Alameda,0,2018
4358,Alameda,69,2018
4359,Alameda,69,2018
4360,Alameda,48,2018
4361,Alameda,19,2018
4362,Alameda,72,2018
4363,Alameda,47,2018
4364.01,Alameda,138,2018
4364.02,Alameda,26,2018
4365,Alameda,88,2018
4366.01,Alameda,94,2018
4366.02,Alameda,74,2018
4367,Alameda,44,2018
4368,Alameda,31,2018
4369,Alameda,55,2018
4370,Alameda,21,2018
4371.01,Alameda,78,2018
4371.02,Alameda,25,2018
4372,Alameda,179,2018
4373,Alameda,0,2018
4374,Alameda,0,2018
4375,Alameda,13,2018
4376,Alameda,26,2018
4377.01,Alameda,80,2018
4377.02,Alameda,11,2018
4378,Alameda,18,2018
4379,Alameda,30,2018
4380,Alameda,0,2018
4381,Alameda,45,2018
4382.01,Alameda,67,2018
4382.03,Alameda,53,2018
4382.04,Alameda,106,2018
4383,Alameda,40,2018
4384,Alameda,16,2018
4401,Alameda,55,2018
4402,Alameda,61,2018
4403.01,Alameda,14,2018
4403.04,Alameda,48,2018
4403.05,Alameda,23,2018
4403.06,Alameda,35,2018
4403.07,Alameda,92,2018
4403.08,Alameda,137,2018
4403.31,Alameda,83,2018
4403.32,Alameda,5,2018
4403.33,Alameda,32,2018
4403.34,Alameda,20,2018
4403.35,Alameda,226,2018
4403.36,Alameda,132,2018
4411,Alameda,26,2018
4412,Alameda,214,2018
4413.01,Alameda,70,2018
4413.02,Alameda,82,2018
4414.01,Alameda,51,2018
4414.02,Alameda,128,2018
4415.01,Alameda,8,2018
4415.03,Alameda,46,2018
4415.21,Alameda,88,2018
4415.22,Alameda,28,2018
4415.23,Alameda,37,2018
4415.24,Alameda,47,2018
4416.01,Alameda,0,2018
4416.02,Alameda,118,2018
4417,Alameda,173,2018
4418,Alameda,178,2018
4419.21,Alameda,90,2018
4419.23,Alameda,288,2018
4419.24,Alameda,104,2018
4419.25,Alameda,42,2018
4419.26,Alameda,39,2018
4419.27,Alameda,152,2018
4420,Alameda,44,2018
4421,Alameda,109,2018
4422,Alameda,53,2018
4423.01,Alameda,33,2018
4423.02,Alameda,110,2018
4424,Alameda,37,2018
4425,Alameda,62,2018
4426.01,Alameda,9,2018
4426.02,Alameda,187,2018
4427,Alameda,47,2018
4428,Alameda,58,2018
4429,Alameda,145,2018
4430.01,Alameda,0,2018
4430.02,Alameda,50,2018
4431.02,Alameda,43,2018
4431.03,Alameda,53,2018
4431.04,Alameda,53,2018
4431.05,Alameda,45,2018
4432,Alameda,0,2018
4433.01,Alameda,0,2018
4433.21,Alameda,157,2018
4433.22,Alameda,15,2018
4441,Alameda,70,2018
4442,Alameda,151,2018
4443.01,Alameda,42,2018
4443.02,Alameda,15,2018
4444,Alameda,49,2018
4445,Alameda,48,2018
4446.01,Alameda,0,2018
4446.02,Alameda,106,2018
4501.01,Alameda,134,2018
4501.02,Alameda,31,2018
4502,Alameda,83,2018
4503,Alameda,10,2018
4504,Alameda,117,2018
4505.01,Alameda,33,2018
4505.02,Alameda,30,2018
4506.01,Alameda,86,2018
4506.02,Alameda,180,2018
4506.03,Alameda,0,2018
4506.04,Alameda,85,2018
4506.05,Alameda,32,2018
4506.06,Alameda,55,2018
4506.07,Alameda,187,2018
4507.01,Alameda,204,2018
4507.41,Alameda,51,2018
4507.42,Alameda,113,2018
4507.43,Alameda,75,2018
4507.44,Alameda,97,2018
4507.45,Alameda,101,2018
4507.46,Alameda,0,2018
4507.50,Alameda,185,2018
4507.51,Alameda,52,2018
4507.52,Alameda,0,2018
4511.01,Alameda,155,2018
4511.02,Alameda,31,2018
4512.01,Alameda,10,2018
4512.02,Alameda,86,2018
4513,Alameda,78,2018
4514.01,Alameda,12,2018
4514.03,Alameda,0,2018
4514.04,Alameda,129,2018
4515.01,Alameda,52,2018
4515.03,Alameda,133,2018
4515.04,Alameda,0,2018
4515.05,Alameda,4,2018
4515.06,Alameda,61,2018
4516.01,Alameda,47,2018
4516.02,Alameda,227,2018
4517.01,Alameda,0,2018
4517.03,Alameda,0,2018
4517.04,Alameda,52,2018
9819,Alameda,0,2018
9820,Alameda,0,2018
9832,Alameda,21,2018
9900,Alameda,0,2018
3010,Contra Costa,681,2018
3020.05,Contra Costa,59,2018
3020.06,Contra Costa,51,2018
3020.07,Contra Costa,35,2018
3020.08,Contra Costa,90,2018
3020.09,Contra Costa,27,2018
3020.10,Contra Costa,73,2018
3031.02,Contra Costa,100,2018
3031.03,Contra Costa,133,2018
3032.01,Contra Costa,130,2018
3032.02,Contra Costa,197,2018
3032.03,Contra Costa,79,2018
3032.04,Contra Costa,30,2018
3032.05,Contra Costa,42,2018
3040.01,Contra Costa,82,2018
3040.02,Contra Costa,28,2018
3040.03,Contra Costa,193,2018
3040.04,Contra Costa,241,2018
3040.05,Contra Costa,100,2018
3050,Contra Costa,290,2018
3060.02,Contra Costa,49,2018
3060.03,Contra Costa,219,2018
3060.04,Contra Costa,0,2018
3071.01,Contra Costa,54,2018
3071.02,Contra Costa,84,2018
3072.01,Contra Costa,114,2018
3072.02,Contra Costa,103,2018
3072.04,Contra Costa,70,2018
3072.05,Contra Costa,114,2018
3080.01,Contra Costa,72,2018
3080.02,Contra Costa,37,2018
3090,Contra Costa,113,2018
3100,Contra Costa,103,2018
3110,Contra Costa,64,2018
3120,Contra Costa,40,2018
3131.01,Contra Costa,262,2018
3131.02,Contra Costa,100,2018
3131.03,Contra Costa,82,2018
3132.03,Contra Costa,37,2018
3132.04,Contra Costa,70,2018
3132.05,Contra Costa,15,2018
3132.06,Contra Costa,67,2018
3141.02,Contra Costa,44,2018
3141.03,Contra Costa,149,2018
3141.04,Contra Costa,31,2018
3142,Contra Costa,119,2018
3150,Contra Costa,0,2018
3160,Contra Costa,15,2018
3170,Contra Costa,67,2018
3180,Contra Costa,24,2018
3190,Contra Costa,92,2018
3200.01,Contra Costa,76,2018
3200.03,Contra Costa,10,2018
3200.04,Contra Costa,117,2018
3211.01,Contra Costa,155,2018
3211.02,Contra Costa,90,2018
3211.03,Contra Costa,11,2018
3212,Contra Costa,161,2018
3220,Contra Costa,64,2018
3230,Contra Costa,36,2018
3240.01,Contra Costa,13,2018
3240.02,Contra Costa,109,2018
3250,Contra Costa,20,2018
3260,Contra Costa,52,2018
3270,Contra Costa,137,2018
3280,Contra Costa,65,2018
3290,Contra Costa,169,2018
3300,Contra Costa,64,2018
3310,Contra Costa,76,2018
3320,Contra Costa,15,2018
3331.01,Contra Costa,39,2018
3331.02,Contra Costa,47,2018
3332,Contra Costa,13,2018
3340.01,Contra Costa,125,2018
3340.04,Contra Costa,166,2018
3340.06,Contra Costa,48,2018
3342,Contra Costa,165,2018
3350,Contra Costa,122,2018
3361.01,Contra Costa,125,2018
3361.02,Contra Costa,30,2018
3362.01,Contra Costa,32,2018
3362.02,Contra Costa,34,2018
3371,Contra Costa,28,2018
3372,Contra Costa,0,2018
3373,Contra Costa,46,2018
3381.01,Contra Costa,89,2018
3381.02,Contra Costa,28,2018
3382.01,Contra Costa,50,2018
3382.03,Contra Costa,20,2018
3382.04,Contra Costa,198,2018
3383.01,Contra Costa,0,2018
3383.02,Contra Costa,70,2018
3390.01,Contra Costa,112,2018
3390.02,Contra Costa,197,2018
3400.01,Contra Costa,17,2018
3400.02,Contra Costa,57,2018
3410,Contra Costa,56,2018
3430.01,Contra Costa,88,2018
3430.02,Contra Costa,216,2018
3430.03,Contra Costa,98,2018
3451.01,Contra Costa,134,2018
3451.02,Contra Costa,0,2018
3451.03,Contra Costa,54,2018
3451.05,Contra Costa,291,2018
3451.08,Contra Costa,122,2018
3451.11,Contra Costa,62,2018
3451.12,Contra Costa,57,2018
3451.13,Contra Costa,35,2018
3451.14,Contra Costa,111,2018
3451.15,Contra Costa,43,2018
3451.16,Contra Costa,15,2018
3452.02,Contra Costa,272,2018
3452.03,Contra Costa,188,2018
3452.04,Contra Costa,98,2018
3461.01,Contra Costa,11,2018
3461.02,Contra Costa,162,2018
3462.01,Contra Costa,60,2018
3462.03,Contra Costa,46,2018
3462.04,Contra Costa,101,2018
3470,Contra Costa,141,2018
3480,Contra Costa,100,2018
3490,Contra Costa,77,2018
3500,Contra Costa,135,2018
3511.01,Contra Costa,142,2018
3511.02,Contra Costa,304,2018
3511.03,Contra Costa,87,2018
3512,Contra Costa,55,2018
3521.01,Contra Costa,19,2018
3521.02,Contra Costa,22,2018
3522.01,Contra Costa,21,2018
3522.02,Contra Costa,0,2018
3530.01,Contra Costa,134,2018
3530.02,Contra Costa,73,2018
3540.01,Contra Costa,37,2018
3540.02,Contra Costa,159,2018
3551.07,Contra Costa,76,2018
3551.08,Contra Costa,62,2018
3551.09,Contra Costa,0,2018
3551.10,Contra Costa,135,2018
3551.11,Contra Costa,72,2018
3551.12,Contra Costa,78,2018
3551.13,Contra Costa,105,2018
3551.14,Contra Costa,61,2018
3551.15,Contra Costa,50,2018
3551.16,Contra Costa,0,2018
3551.17,Contra Costa,46,2018
3552,Contra Costa,301,2018
3553.01,Contra Costa,50,2018
3553.02,Contra Costa,11,2018
3553.04,Contra Costa,150,2018
3553.06,Contra Costa,39,2018
3560.01,Contra Costa,0,2018
3560.02,Contra Costa,100,2018
3570,Contra Costa,195,2018
3580,Contra Costa,66,2018
3591.02,Contra Costa,102,2018
3591.03,Contra Costa,129,2018
3591.04,Contra Costa,71,2018
3591.05,Contra Costa,0,2018
3592.02,Contra Costa,114,2018
3592.03,Contra Costa,54,2018
3592.04,Contra Costa,0,2018
3601.01,Contra Costa,85,2018
3601.02,Contra Costa,73,2018
3602,Contra Costa,142,2018
3610,Contra Costa,146,2018
3620,Contra Costa,79,2018
3630,Contra Costa,246,2018
3640.02,Contra Costa,92,2018
3650.02,Contra Costa,183,2018
3650.03,Contra Costa,227,2018
3660.01,Contra Costa,15,2018
3660.02,Contra Costa,133,2018
3671,Contra Costa,105,2018
3672,Contra Costa,85,2018
3680.01,Contra Costa,126,2018
3680.02,Contra Costa,46,2018
3690.01,Contra Costa,76,2018
3690.02,Contra Costa,24,2018
3700,Contra Costa,77,2018
3710,Contra Costa,115,2018
3720,Contra Costa,97,2018
3730,Contra Costa,65,2018
3740,Contra Costa,77,2018
3750,Contra Costa,80,2018
3760,Contra Costa,332,2018
3770,Contra Costa,206,2018
3780,Contra Costa,236,2018
3790,Contra Costa,213,2018
3800,Contra Costa,157,2018
3810,Contra Costa,222,2018
3820,Contra Costa,80,2018
3830,Contra Costa,112,2018
3840,Contra Costa,82,2018
3851,Contra Costa,18,2018
3852,Contra Costa,69,2018
3860,Contra Costa,16,2018
3870,Contra Costa,61,2018
3880,Contra Costa,100,2018
3891,Contra Costa,83,2018
3892,Contra Costa,112,2018
3901,Contra Costa,19,2018
3902,Contra Costa,56,2018
3910,Contra Costa,9,2018
3920,Contra Costa,38,2018
3922,Contra Costa,130,2018
3923,Contra Costa,54,2018
9900,Contra Costa,0,2018
1011,Marin,41,2018
1012,Marin,23,2018
1021,Marin,21,2018
1022.02,Marin,14,2018
1022.03,Marin,98,2018
1031,Marin,73,2018
1032,Marin,53,2018
1041.01,Marin,188,2018
1041.02,Marin,115,2018
1042,Marin,99,2018
1043,Marin,35,2018
1050,Marin,241,2018
1060.01,Marin,120,2018
1060.02,Marin,62,2018
1070,Marin,0,2018
1081,Marin,24,2018
1082,Marin,242,2018
1090.01,Marin,69,2018
1090.02,Marin,63,2018
1101,Marin,189,2018
1102,Marin,93,2018
1110,Marin,85,2018
1121,Marin,89,2018
1122.01,Marin,0,2018
1122.02,Marin,26,2018
1130,Marin,153,2018
1141,Marin,274,2018
1142,Marin,65,2018
1150,Marin,15,2018
1160,Marin,54,2018
1170,Marin,144,2018
1181,Marin,98,2018
1191,Marin,115,2018
1192.01,Marin,64,2018
1192.02,Marin,77,2018
1200,Marin,175,2018
1211,Marin,160,2018
1212,Marin,129,2018
1220,Marin,0,2018
1230,Marin,149,2018
1241,Marin,146,2018
1242,Marin,319,2018
1250,Marin,88,2018
1261,Marin,206,2018
1262,Marin,134,2018
1270,Marin,148,2018
1281,Marin,68,2018
1282,Marin,100,2018
1290,Marin,71,2018
1302.01,Marin,187,2018
1302.02,Marin,245,2018
1311,Marin,94,2018
1321,Marin,810,2018
1322,Marin,482,2018
1330,Marin,777,2018
9901,Marin,0,2018
2002.01,Napa,105,2018
2002.02,Napa,114,2018
2002.03,Napa,49,2018
2003.01,Napa,79,2018
2003.02,Napa,57,2018
2004,Napa,109,2018
2005.01,Napa,178,2018
2005.03,Napa,45,2018
2005.04,Napa,349,2018
2005.05,Napa,144,2018
2006.01,Napa,97,2018
2006.02,Napa,158,2018
2007.03,Napa,110,2018
2007.04,Napa,26,2018
2007.05,Napa,34,2018
2007.06,Napa,43,2018
2007.07,Napa,105,2018
2008.02,Napa,118,2018
2008.03,Napa,28,2018
2008.04,Napa,111,2018
2009,Napa,8,2018
2010.03,Napa,31,2018
2010.04,Napa,74,2018
2010.05,Napa,67,2018
2010.06,Napa,35,2018
2010.07,Napa,8,2018
2011.01,Napa,17,2018
2011.02,Napa,271,2018
2012,Napa,109,2018
2013,Napa,360,2018
2014.01,Napa,947,2018
2014.02,Napa,78,2018
2014.03,Napa,100,2018
2015,Napa,411,2018
2016.01,Napa,163,2018
2016.02,Napa,380,2018
2017,Napa,612,2018
2018,Napa,297,2018
2019,Napa,173,2018
2020,Napa,325,2018
101,San Francisco,238,2018
102,San Francisco,474,2018
103,San Francisco,401,2018
104,San Francisco,442,2018
105,San Francisco,319,2018
106,San Francisco,364,2018
107,San Francisco,310,2018
108,San Francisco,288,2018
109,San Francisco,286,2018
110,San Francisco,443,2018
111,San Francisco,255,2018
112,San Francisco,401,2018
113,San Francisco,224,2018
117,San Francisco,342,2018
118,San Francisco,66,2018
119.01,San Francisco,204,2018
119.02,San Francisco,233,2018
120,San Francisco,404,2018
121,San Francisco,165,2018
122.01,San Francisco,314,2018
122.02,San Francisco,81,2018
123.01,San Francisco,462,2018
123.02,San Francisco,329,2018
124.01,San Francisco,441,2018
124.02,San Francisco,207,2018
125.01,San Francisco,369,2018
125.02,San Francisco,102,2018
126.01,San Francisco,97,2018
126.02,San Francisco,271,2018
127,San Francisco,83,2018
128,San Francisco,309,2018
129.01,San Francisco,204,2018
129.02,San Francisco,146,2018
130,San Francisco,134,2018
131.01,San Francisco,221,2018
131.02,San Francisco,244,2018
132,San Francisco,429,2018
133,San Francisco,139,2018
134,San Francisco,204,2018
135,San Francisco,309,2018
151,San Francisco,400,2018
152,San Francisco,216,2018
153,San Francisco,120,2018
154,San Francisco,305,2018
155,San Francisco,234,2018
156,San Francisco,120,2018
157,San Francisco,225,2018
158.01,San Francisco,77,2018
158.02,San Francisco,128,2018
159,San Francisco,359,2018
160,San Francisco,166,2018
161,San Francisco,344,2018
162,San Francisco,149,2018
163,San Francisco,151,2018
164,San Francisco,140,2018
165,San Francisco,235,2018
166,San Francisco,326,2018
167,San Francisco,143,2018
168.01,San Francisco,147,2018
168.02,San Francisco,216,2018
169,San Francisco,190,2018
170,San Francisco,160,2018
171.01,San Francisco,259,2018
171.02,San Francisco,208,2018
176.01,San Francisco,1098,2018
177,San Francisco,84,2018
178.01,San Francisco,282,2018
178.02,San Francisco,438,2018
179.02,San Francisco,113,2018
180,San Francisco,286,2018
201,San Francisco,350,2018
202,San Francisco,316,2018
203,San Francisco,217,2018
204.01,San Francisco,241,2018
204.02,San Francisco,233,2018
205,San Francisco,58,2018
206,San Francisco,191,2018
207,San Francisco,426,2018
208,San Francisco,75,2018
209,San Francisco,101,2018
210,San Francisco,151,2018
211,San Francisco,202,2018
212,San Francisco,117,2018
213,San Francisco,44,2018
214,San Francisco,74,2018
215,San Francisco,233,2018
216,San Francisco,84,2018
217,San Francisco,89,2018
218,San Francisco,41,2018
226,San Francisco,124,2018
227.02,San Francisco,72,2018
227.04,San Francisco,232,2018
228.01,San Francisco,90,2018
228.02,San Francisco,27,2018
228.03,San Francisco,92,2018
229.01,San Francisco,67,2018
229.02,San Francisco,79,2018
229.03,San Francisco,110,2018
230.01,San Francisco,118,2018
230.03,San Francisco,44,2018
231.02,San Francisco,42,2018
231.03,San Francisco,90,2018
232,San Francisco,140,2018
233,San Francisco,36,2018
234,San Francisco,81,2018
251,San Francisco,92,2018
252,San Francisco,316,2018
253,San Francisco,168,2018
254.01,San Francisco,31,2018
254.02,San Francisco,54,2018
254.03,San Francisco,138,2018
255,San Francisco,20,2018
256,San Francisco,184,2018
257.01,San Francisco,53,2018
257.02,San Francisco,102,2018
258,San Francisco,29,2018
259,San Francisco,0,2018
260.01,San Francisco,85,2018
260.02,San Francisco,63,2018
260.03,San Francisco,11,2018
260.04,San Francisco,13,2018
261,San Francisco,21,2018
262,San Francisco,126,2018
263.01,San Francisco,36,2018
263.02,San Francisco,60,2018
263.03,San Francisco,115,2018
264.01,San Francisco,50,2018
264.02,San Francisco,32,2018
264.03,San Francisco,75,2018
264.04,San Francisco,12,2018
301.01,San Francisco,148,2018
301.02,San Francisco,122,2018
302.01,San Francisco,32,2018
302.02,San Francisco,69,2018
303.01,San Francisco,304,2018
303.02,San Francisco,8,2018
304,San Francisco,93,2018
305,San Francisco,21,2018
306,San Francisco,35,2018
307,San Francisco,144,2018
308,San Francisco,147,2018
309,San Francisco,135,2018
310,San Francisco,100,2018
311,San Francisco,119,2018
312.01,San Francisco,51,2018
312.02,San Francisco,38,2018
313.01,San Francisco,78,2018
313.02,San Francisco,59,2018
314,San Francisco,130,2018
326.01,San Francisco,99,2018
326.02,San Francisco,0,2018
327,San Francisco,210,2018
328.01,San Francisco,120,2018
328.02,San Francisco,47,2018
329.01,San Francisco,75,2018
329.02,San Francisco,51,2018
330,San Francisco,77,2018
331,San Francisco,155,2018
332.01,San Francisco,111,2018
332.03,San Francisco,79,2018
332.04,San Francisco,126,2018
351,San Francisco,104,2018
352.01,San Francisco,85,2018
352.02,San Francisco,71,2018
353,San Francisco,114,2018
354,San Francisco,60,2018
401,San Francisco,136,2018
402,San Francisco,268,2018
426.01,San Francisco,178,2018
426.02,San Francisco,186,2018
427,San Francisco,213,2018
428,San Francisco,102,2018
451,San Francisco,104,2018
452,San Francisco,59,2018
476,San Francisco,113,2018
477.01,San Francisco,68,2018
477.02,San Francisco,198,2018
478.01,San Francisco,70,2018
478.02,San Francisco,192,2018
479.01,San Francisco,207,2018
479.02,San Francisco,118,2018
601,San Francisco,14,2018
604,San Francisco,69,2018
605.02,San Francisco,67,2018
607,San Francisco,726,2018
610,San Francisco,22,2018
611,San Francisco,227,2018
612,San Francisco,54,2018
614,San Francisco,172,2018
615,San Francisco,2330,2018
9802,San Francisco,19,2018
9803,San Francisco,0,2018
9804.01,San Francisco,0,2018
9805.01,San Francisco,25,2018
9806,San Francisco,60,2018
9809,San Francisco,42,2018
9901,San Francisco,0,2018
6001,San Mateo,113,2018
6002,San Mateo,42,2018
6003,San Mateo,62,2018
6004.01,San Mateo,16,2018
6004.02,San Mateo,27,2018
6005,San Mateo,46,2018
6006,San Mateo,60,2018
6007,San Mateo,40,2018
6008,San Mateo,192,2018
6009,San Mateo,94,2018
6010,San Mateo,64,2018
6011,San Mateo,127,2018
6012,San Mateo,0,2018
6013,San Mateo,57,2018
6014,San Mateo,0,2018
6015.01,San Mateo,51,2018
6015.02,San Mateo,71,2018
6016.01,San Mateo,24,2018
6016.03,San Mateo,65,2018
6016.04,San Mateo,58,2018
6016.05,San Mateo,68,2018
6017,San Mateo,54,2018
6018,San Mateo,0,2018
6019.01,San Mateo,55,2018
6019.02,San Mateo,186,2018
6020,San Mateo,222,2018
6021,San Mateo,47,2018
6022,San Mateo,224,2018
6023,San Mateo,45,2018
6024,San Mateo,90,2018
6025,San Mateo,33,2018
6026,San Mateo,108,2018
6027,San Mateo,56,2018
6028,San Mateo,50,2018
6029,San Mateo,130,2018
6030,San Mateo,156,2018
6031,San Mateo,62,2018
6032,San Mateo,95,2018
6033,San Mateo,61,2018
6034,San Mateo,68,2018
6037,San Mateo,34,2018
6038.01,San Mateo,61,2018
6038.02,San Mateo,32,2018
6039,San Mateo,37,2018
6040,San Mateo,0,2018
6041.01,San Mateo,92,2018
6041.02,San Mateo,117,2018
6042,San Mateo,9,2018
6044,San Mateo,119,2018
6045,San Mateo,68,2018
6046,San Mateo,29,2018
6047,San Mateo,65,2018
6048,San Mateo,122,2018
6049,San Mateo,141,2018
6050,San Mateo,149,2018
6051,San Mateo,86,2018
6052,San Mateo,61,2018
6053,San Mateo,83,2018
6054,San Mateo,221,2018
6055,San Mateo,217,2018
6056,San Mateo,291,2018
6057,San Mateo,233,2018
6058,San Mateo,49,2018
6059,San Mateo,302,2018
6060,San Mateo,169,2018
6061,San Mateo,66,2018
6062,San Mateo,199,2018
6063,San Mateo,158,2018
6064,San Mateo,384,2018
6065,San Mateo,78,2018
6066,San Mateo,27,2018
6067,San Mateo,29,2018
6068,San Mateo,51,2018
6069,San Mateo,6,2018
6070,San Mateo,33,2018
6071,San Mateo,11,2018
6072,San Mateo,189,2018
6073,San Mateo,10,2018
6074,San Mateo,138,2018
6075,San Mateo,281,2018
6076,San Mateo,94,2018
6077.01,San Mateo,37,2018
6077.02,San Mateo,17,2018
6078,San Mateo,23,2018
